Date,Open Price,Close Price,High Price,Low Price,Volume,daydiffirence,dayopenchange,openchange,volumechangepercent
2-Oct-15,1921.77,1951.36,1951.36,1893.7,2781112320,57.66,2.12,-2.05,0.090743502
5-Oct-15,1954.33,1987.05,1989.17,1954.33,2658192384,34.84,32.56,2.97,-0.046241926
6-Oct-15,1986.63,1979.92,1991.62,1971.99,2552658944,19.63,32.3,-0.42,-0.041342554
7-Oct-15,1982.34,1995.83,1999.31,1976.44,2702886912,22.87,-4.29,2.42,0.05558056
8-Oct-15,1994.01,2013.43,2016.5,1987.53,2383713280,28.97,11.67,-1.82,-0.133897661
9-Oct-15,2013.73,2014.89,2020.13,2007.61,2243389440,12.52,19.72,0.3,-0.062549924
12-Oct-15,2015.65,2017.46,2018.66,2010.55,1744710528,8.11,1.92,0.76,-0.285823295
13-Oct-15,2015,2003.69,2022.34,2001.78,1947954560,20.56,-0.65,-2.46,0.104337153
14-Oct-15,2003.66,1994.24,2009.56,1990.73,2386468864,18.83,-11.34,-0.03,0.183750272
15-Oct-15,1996.47,2023.86,2024.15,1996.47,2401876992,27.68,-7.19,2.23,0.006415036
16-Oct-15,2024.37,2033.11,2033.54,2020.46,2315198720,13.08,27.9,0.51,-0.037438804
19-Oct-15,2031.73,2033.66,2034.45,2022.31,2060652288,12.14,7.36,-1.38,-0.123527115
20-Oct-15,2033.13,2030.77,2039.12,2026.61,2131033728,12.51,1.4,-0.53,0.033026901
21-Oct-15,2033.47,2018.94,2037.97,2017.22,2332983296,20.75,0.34,2.7,0.086562801
22-Oct-15,2021.88,2052.51,2055.2,2021.88,2906838528,33.32,-11.59,2.94,0.197415586
23-Oct-15,2058.19,2075.15,2079.74,2058.19,2705397760,21.55,36.31,5.68,-0.074458836
26-Oct-15,2075.08,2071.18,2075.14,2066.53,2142498816,8.61,16.89,-0.07,-0.262730107
27-Oct-15,2068.75,2065.89,2070.37,2058.84,2434018560,11.53,-6.33,-2.43,0.119768908
28-Oct-15,2066.48,2090.35,2090.35,2063.11,2661935616,27.24,-2.27,0.59,0.0856208
29-Oct-15,2088.35,2089.41,2092.52,2082.63,2241143296,9.89,21.87,-2,-0.187757883
30-Oct-15,2090,2079.36,2094.32,2079.34,2614723584,14.98,1.65,0.59,0.142875633
2-Nov-15,2080.76,2104.05,2106.2,2080.76,2266202624,25.44,-9.24,1.4,-0.153790732
3-Nov-15,2102.63,2109.79,2116.48,2097.51,2404615424,18.97,21.87,-1.42,0.057561304
4-Nov-15,2110.6,2102.31,2114.59,2096.98,2439286528,17.61,7.97,0.81,0.014213625
5-Nov-15,2101.68,2099.93,2108.78,2090.41,2393528064,18.37,-8.92,-0.63,-0.01911758
6-Nov-15,2098.6,2099.2,2101.91,2083.74,2605156608,18.17,-3.08,-1.33,0.081234481
9-Nov-15,2096.56,2078.58,2096.56,2068.24,1516152192,28.32,-2.04,-2.64,-0.718268536
10-Nov-15,2077.19,2081.72,2083.67,2069.91,2262318848,13.76,-19.37,-1.39,0.329823825
11-Nov-15,2083.41,2075,2086.94,2074.85,2172561152,12.09,6.22,1.69,-0.041314232
12-Nov-15,2072.29,2045.97,2072.29,2045.66,2434691584,26.63,-11.12,-2.71,0.107664738
13-Nov-15,2044.64,2023.04,2044.64,2022.02,2635489024,22.62,-27.65,-1.33,0.076189822
16-Nov-15,2022.08,2053.19,2053.22,2019.39,2380778496,33.83,-22.56,-0.96,-0.106986235
17-Nov-15,2053.67,2050.44,2066.69,2045.9,2617077760,20.79,31.59,0.48,0.090291266
18-Nov-15,2051.99,2083.58,2085.31,2051.99,2397324032,33.32,-1.68,1.55,-0.09166626
19-Nov-15,2083.7,2081.24,2086.74,2078.76,2208183296,7.98,31.71,0.12,-0.085654455
20-Nov-15,2082.82,2089.17,2097.06,2082.82,2380094464,14.24,-0.88,1.58,0.072228716
23-Nov-15,2089.41,2086.59,2095.61,2081.39,2094178432,14.22,6.59,0.24,-0.136528974
24-Nov-15,2084.42,2089.14,2094.12,2070.29,2272113152,23.83,-4.99,-2.17,0.078312438
25-Nov-15,2089.3,2088.87,2093,2086.3,1630747520,6.7,4.88,0.16,-0.393295482
27-Nov-15,2088.82,2090.11,2093.29,2084.13,824905792,9.16,-0.48,-0.05,-0.976889405
30-Nov-15,2090.95,2080.41,2093.81,2080.41,2342307072,13.4,2.13,0.84,0.647823378
1-Dec-15,2082.93,2102.63,2103.37,2082.93,2214891008,20.44,-8.02,2.52,-0.057527013
2-Dec-15,2101.71,2079.51,2104.27,2077.11,2357917696,27.16,18.78,-0.92,0.060658049
3-Dec-15,2080.71,2049.62,2085,2042.35,2808775680,42.65,-21,1.2,0.160517619
4-Dec-15,2051.24,2091.69,2093.84,2051.24,2718413056,42.6,-29.47,1.62,-0.033240947
7-Dec-15,2090.42,2077.07,2090.42,2066.78,2489775616,23.64,39.18,-1.27,-0.09183054
8-Dec-15,2073.39,2063.59,2073.85,2052.32,2564422144,21.53,-17.03,-3.68,0.029108518
9-Dec-15,2061.17,2047.62,2080.33,2036.53,2746087168,43.8,-12.22,-2.42,0.066154136
10-Dec-15,2047.93,2052.23,2067.65,2045.67,2248197632,21.98,-13.24,0.31,-0.221461641
11-Dec-15,2047.27,2012.37,2047.27,2008.8,2740300544,38.47,-0.66,-4.96,0.179579905
14-Dec-15,2013.37,2021.94,2022.92,1993.26,2867117056,29.66,-33.9,1,0.044231369
15-Dec-15,2025.55,2043.41,2053.87,2025.55,2695609344,28.32,12.18,3.61,-0.06362484
16-Dec-15,2046.5,2073.07,2076.72,2042.43,2722534912,34.29,20.95,3.09,0.009889889
17-Dec-15,2073.76,2041.89,2076.37,2041.66,2499733504,34.71,27.26,0.69,-0.089130064
18-Dec-15,2040.81,2005.55,2040.81,2005.33,4139086848,35.48,-32.95,-1.08,0.396066428
21-Dec-15,2010.27,2021.15,2022.9,2005.93,2168002048,16.97,-30.54,4.72,-0.909171097
22-Dec-15,2023.15,2038.97,2042.74,2020.49,1997804416,22.25,12.88,2,-0.085192339
23-Dec-15,2042.2,2064.29,2064.73,2042.2,2020649344,22.53,19.05,3.23,0.011305736
24-Dec-15,2063.52,2060.99,2067.36,2058.73,786126720,8.63,21.32,-0.77,-1.570386291
28-Dec-15,2057.77,2056.5,2057.77,2044.2,1348170624,13.57,-5.75,-3.22,0.416893748
29-Dec-15,2060.54,2078.36,2081.56,2060.54,1435984896,21.02,2.77,4.04,0.061152643
30-Dec-15,2077.34,2063.36,2077.34,2061.97,1260315392,15.37,16.8,-1.02,-0.139385352
31-Dec-15,2060.59,2043.94,2062.54,2043.62,1500443520,18.92,-16.75,-2.77,0.160038099
4-Jan-16,2038.2,2012.66,2038.2,1989.68,2805153024,48.52,-22.39,-5.74,0.465111704
5-Jan-16,2013.78,2016.71,2021.94,2004.17,2373999872,17.77,-24.42,1.12,-0.181614648
6-Jan-16,2011.71,1990.26,2011.71,1979.05,2821376768,32.66,-2.07,-5,0.158566875
7-Jan-16,1985.32,1943.09,1985.32,1938.83,3252530176,46.49,-26.39,-4.94,0.132559388
8-Jan-16,1945.97,1922.03,1960.4,1918.46,2921339648,41.94,-39.35,2.88,-0.113369402
11-Jan-16,1926.12,1923.67,1935.65,1901.1,3021223936,34.55,-19.85,4.09,0.033060869
12-Jan-16,1927.83,1938.68,1947.38,1914.35,2943365888,33.03,1.71,4.16,-0.026452045
13-Jan-16,1940.34,1890.28,1950.33,1886.41,3400786688,63.92,12.51,1.66,0.134504408
14-Jan-16,1891.68,1921.84,1934.47,1878.93,3424358912,55.54,-48.66,1.4,0.00688369
15-Jan-16,1916.68,1880.33,1916.68,1857.83,3874221824,58.85,25,-5.16,0.116116973
19-Jan-16,1888.66,1881.33,1901.44,1864.6,3207922944,36.84,-28.02,8.33,-0.207704141
20-Jan-16,1876.18,1859.33,1876.18,1812.29,4269820672,63.89,-12.48,-5.15,0.248698437
21-Jan-16,1861.46,1868.99,1889.85,1848.98,3344971776,40.87,-14.72,2.13,-0.276489297
22-Jan-16,1877.4,1906.9,1908.85,1877.4,3126277632,31.45,15.94,8.41,-0.069953526
25-Jan-16,1906.28,1877.08,1906.28,1875.97,2786043392,30.31,28.88,-0.62,-0.122120941
26-Jan-16,1878.79,1903.63,1906.73,1878.79,2737291008,27.94,-27.49,1.71,-0.01781045
27-Jan-16,1902.52,1882.95,1916.99,1872.7,3075100672,44.29,23.73,-1.11,0.109853205
28-Jan-16,1885.22,1893.36,1902.96,1873.65,3235470848,29.31,-17.3,2.27,0.049566256
29-Jan-16,1894,1940.24,1940.24,1894,3669585664,46.24,8.78,0.64,0.118300772
1-Feb-16,1936.94,1939.38,1947.2,1920.3,2750498560,26.9,42.94,-3.3,-0.334152912
2-Feb-16,1935.26,1903.03,1935.26,1897.29,3008363264,37.97,-1.68,-4.12,0.085715946
3-Feb-16,1907.07,1912.53,1918.01,1872.23,3546672384,45.78,-28.19,4.04,0.151778643
4-Feb-16,1911.67,1915.45,1927.35,1900.52,3385941248,26.83,4.6,-0.86,-0.047470149
5-Feb-16,1913.07,1880.05,1913.07,1872.65,3368324352,40.42,1.4,-2.38,-0.005230166
8-Feb-16,1873.25,1853.44,1873.25,1828.46,3818218240,44.79,-39.82,-6.8,0.117828228
9-Feb-16,1848.46,1852.21,1868.25,1834.94,3315977472,33.31,-24.79,-4.98,-0.15146085
10-Feb-16,1857.1,1851.86,1881.6,1850.32,2864236288,31.28,8.64,4.89,-0.157717848
11-Feb-16,1847,1829.08,1847,1810.1,3602652672,36.9,-10.1,-4.86,0.204964633
12-Feb-16,1833.4,1864.78,1864.78,1833.4,2887621376,31.38,-13.6,4.32,-0.247619477
16-Feb-16,1871.44,1895.58,1895.77,1871.44,2865938944,24.33,38.04,6.66,-0.00756556
17-Feb-16,1898.8,1926.82,1930.68,1898.8,3065763072,31.88,27.36,3.22,0.065179247
18-Feb-16,1927.57,1926.82,1930,1915.09,2765861376,14.91,28.77,0.75,-0.108429764
19-Feb-16,1916.74,1917.78,1918.78,1902.17,2662584576,16.61,-10.83,-10.08,-0.038788176
22-Feb-16,1924.44,1945.5,1946.7,1924.44,2444259840,22.26,7.7,6.66,-0.08932141
23-Feb-16,1942.38,1921.27,1942.38,1919.44,2395141632,22.94,17.94,-3.12,-0.020507434
24-Feb-16,1917.56,1929.8,1932.08,1891,2615243264,41.08,-24.82,-3.71,0.084161055
25-Feb-16,1931.87,1951.7,1951.83,1925.41,2273025280,26.42,14.31,2.07,-0.150556172
26-Feb-16,1954.95,1948.05,1962.96,1945.78,2557578240,17.18,23.08,3.25,0.111258751
29-Feb-16,1947.13,1932.23,1958.27,1931.81,2624472064,26.46,-7.82,-0.92,0.025488488
1-Mar-16,1937.09,1978.35,1978.35,1937.09,2921191424,41.26,-10.04,4.86,0.101574774
2-Mar-16,1976.6,1986.45,1986.51,1968.8,2642398208,17.71,39.51,-1.75,-0.105507646
3-Mar-16,1985.6,1993.4,1993.69,1977.37,2707435264,16.32,9,-0.85,0.024021648
4-Mar-16,1994.01,1999.99,2009.13,1986.77,3091211264,22.36,8.41,0.61,0.124150686
7-Mar-16,1996.11,2001.76,2006.12,1989.38,2608944128,16.74,2.1,-3.88,-0.184851462
8-Mar-16,1996.88,1979.26,1996.88,1977.43,2546177792,19.45,0.77,-4.88,-0.024651199
9-Mar-16,1981.44,1989.26,1992.69,1979.84,2313811200,12.85,-15.44,2.18,-0.100425909
10-Mar-16,1990.97,1989.57,2005.08,1969.25,2554481920,35.83,9.53,1.71,0.094215081
11-Mar-16,1994.71,2022.19,2022.37,1994.71,2355180800,27.66,3.74,5.14,-0.084622429
14-Mar-16,2019.27,2019.64,2024.57,2012.05,1988170368,12.52,24.56,-2.92,-0.184597074
15-Mar-16,2015.27,2015.93,2015.94,2005.23,1988532224,10.71,-4,-4.37,0.000181971
16-Mar-16,2014.24,2027.22,2032.02,2010.04,2427172352,21.98,-1.03,-1.69,0.180720635
17-Mar-16,2026.9,2040.59,2046.24,2022.16,2653341696,24.08,12.66,-0.32,0.085239434
18-Mar-16,2041.16,2049.58,2052.36,2041.16,3924927744,11.2,14.26,0.57,0.323976932
21-Mar-16,2047.88,2051.6,2053.91,2043.14,1963132416,10.77,6.72,-1.7,-0.999318901
22-Mar-16,2048.64,2049.8,2056.6,2040.57,1968374912,16.03,0.76,-2.96,0.002663363
23-Mar-16,2048.55,2036.71,2048.55,2034.86,2068275200,13.69,-0.09,-1.25,0.048301255
24-Mar-16,2032.48,2035.94,2036.04,2022.49,2026716672,13.55,-16.07,-4.23,-0.020505347
28-Mar-16,2037.89,2037.05,2042.67,2031.96,1639616384,10.71,5.41,1.95,-0.236091986
29-Mar-16,2035.75,2055.01,2055.91,2028.31,2137825024,27.6,-2.14,-1.3,0.233044629
30-Mar-16,2058.27,2063.95,2072.21,2058.27,2048951808,13.94,22.52,3.26,-0.043374966
31-Mar-16,2063.77,2059.74,2067.92,2057.46,2222129920,10.46,5.5,-0.18,0.077933387
1-Apr-16,2056.62,2072.78,2075.07,2043.98,2246657536,31.09,-7.15,-3.12,0.010917381
4-Apr-16,2073.19,2066.13,2074.02,2062.57,1999663488,11.45,16.57,0.41,-0.123517807
5-Apr-16,2062.5,2045.17,2062.5,2042.56,2440845312,19.94,-10.69,-3.63,0.180749604
6-Apr-16,2045.56,2066.66,2067.33,2043.09,2276149760,24.24,-16.94,0.39,-0.072357081
7-Apr-16,2063.01,2041.91,2063.01,2033.8,2367720448,29.21,17.45,-3.65,0.03867462
8-Apr-16,2045.54,2047.6,2060.63,2041.69,1961659648,18.94,-17.47,3.63,-0.2069986
11-Apr-16,2050.23,2041.99,2062.93,2041.88,2080417536,21.05,4.69,2.63,0.05708368
12-Apr-16,2043.72,2061.72,2065.05,2039.74,2409036288,25.31,-6.51,1.73,0.136410877
13-Apr-16,2065.92,2082.42,2083.18,2065.92,2535108352,17.26,22.2,4.2,0.049730444
14-Apr-16,2082.89,2082.78,2087.84,2078.13,2182543616,9.71,16.97,0.47,-0.161538461
15-Apr-16,2083.1,2080.73,2083.22,2076.31,2196610048,6.91,0.21,0.32,0.0064037
18-Apr-16,2078.83,2094.34,2094.66,2073.65,2039065344,21.01,-4.27,-1.9,-0.077263195
19-Apr-16,2096.05,2100.8,2104.05,2091.68,2364013824,12.37,17.22,1.71,0.137456252
20-Apr-16,2101.52,2102.4,2111.05,2096.32,2461069568,14.73,5.47,0.72,0.039436408
21-Apr-16,2102.09,2091.48,2103.78,2088.52,2579899904,15.26,0.57,-0.31,0.046060057
22-Apr-16,2091.49,2091.58,2094.32,2081.2,2509348608,13.12,-10.6,0.01,-0.028115383
25-Apr-16,2089.37,2087.79,2089.37,2077.52,1990115584,11.85,-2.12,-2.21,-0.260905964
26-Apr-16,2089.84,2091.7,2096.87,2085.8,2196584704,11.07,0.47,2.05,0.093995519
27-Apr-16,2092.33,2095.15,2099.89,2082.31,2594254336,17.58,2.49,0.63,0.153288606
28-Apr-16,2090.93,2075.81,2099.3,2071.62,2725010688,27.68,-1.4,-4.22,0.047983794
29-Apr-16,2071.82,2065.3,2073.85,2052.28,2909053952,21.57,-19.11,-3.99,0.063265676
2-May-16,2067.17,2081.43,2083.42,2066.11,2302890240,17.31,-4.65,1.87,-0.263218673
3-May-16,2077.18,2063.37,2077.18,2054.89,2528442368,22.29,10.01,-4.25,0.08920596
4-May-16,2060.3,2051.12,2060.3,2045.55,2393814272,14.75,-16.88,-3.07,-0.056239992
5-May-16,2052.95,2050.63,2060.23,2045.77,2292291840,14.46,-7.35,1.83,-0.044288616
6-May-16,2047.77,2057.14,2057.72,2039.45,2241950976,18.27,-5.18,-2.86,-0.022454043
9-May-16,2057.55,2058.69,2064.15,2054.31,1985719936,9.84,9.78,0.41,-0.129036847
10-May-16,2062.63,2084.39,2084.87,2062.63,2073889536,22.24,5.08,3.94,0.042514125
11-May-16,2083.29,2064.46,2083.29,2064.46,2234002688,18.83,20.66,-1.1,0.071670976
12-May-16,2067.17,2064.11,2073.99,2053.13,2295019776,20.86,-16.12,2.71,0.026586737
13-May-16,2062.5,2046.61,2066.79,2043.13,2179862272,23.66,-4.67,-1.61,-0.052827881
16-May-16,2046.53,2066.66,2071.88,2046.53,2103125760,25.35,-15.97,-0.08,-0.036486887
17-May-16,2065.04,2047.21,2065.69,2040.82,2478501632,24.87,18.51,-1.62,0.151452744
18-May-16,2044.38,2047.63,2060.61,2034.49,2559281920,26.12,-20.66,-2.83,0.031563654
19-May-16,2044.21,2040.04,2044.21,2025.91,2290624256,18.3,-0.17,-3.42,-0.117285785
20-May-16,2041.88,2040.04,2058.35,2041.88,2252829696,16.47,-2.33,1.84,-0.016776483
23-May-16,2052.23,2048.04,2055.58,2047.26,1870707840,8.32,10.35,12.19,-0.204265919
24-May-16,2052.65,2076.06,2079.67,2052.65,2146124672,27.02,0.42,4.61,0.128332168
25-May-16,2078.93,2090.54,2094.73,2078.93,2224231424,15.8,26.28,2.87,0.035116288
26-May-16,2091.44,2090.1,2094.3,2087.08,1884462592,7.22,12.51,0.9,-0.18030012
27-May-16,2090.06,2099.06,2099.06,2090.06,1738880768,9,-1.38,-0.04,-0.083721568
31-May-16,2100.13,2096.96,2103.48,2088.66,2630256128,14.82,10.07,1.07,0.338892989
1-Jun-16,2093.94,2099.33,2100.97,2085.1,2065674112,15.87,-6.19,-3.02,-0.273316112
2-Jun-16,2097.71,2105.26,2105.26,2088.59,2168855552,16.67,3.77,-1.62,0.047574141
3-Jun-16,2104.07,2099.13,2104.07,2085.36,2133498240,18.71,6.36,-1.19,-0.016572459
6-Jun-16,2100.83,2109.41,2113.36,2100.83,1941135360,12.53,-3.24,1.7,-0.099098128
7-Jun-16,2110.18,2112.13,2119.22,2110.18,1997374208,9.04,9.35,0.77,0.02815639
8-Jun-16,2112.71,2119.12,2120.55,2112.71,1880907008,7.84,2.53,0.58,-0.061920765
9-Jun-16,2115.65,2115.48,2117.64,2107.73,1890677504,9.91,2.94,-3.47,0.005167722
10-Jun-16,2109.57,2096.07,2109.57,2089.96,2057622144,19.61,-6.08,-5.91,0.081134741
13-Jun-16,2091.75,2079.06,2098.12,2078.46,2050111872,19.66,-17.82,-4.32,-0.003663347
14-Jun-16,2076.65,2075.32,2081.3,2064.1,2265561344,17.2,-15.1,-2.41,0.095097611
15-Jun-16,2077.6,2071.5,2085.65,2069.8,2118141440,15.85,0.95,2.28,-0.069598706
16-Jun-16,2066.36,2077.99,2079.62,2050.37,2147061888,29.25,-11.24,-5.14,0.013469778
17-Jun-16,2078.2,2071.22,2078.2,2062.84,2919933952,15.36,11.84,0.21,0.264688201
20-Jun-16,2075.58,2083.25,2100.66,2075.58,2147753216,25.08,-2.62,4.36,-0.359529545
21-Jun-16,2085.19,2088.9,2093.66,2083.02,1964248960,10.64,9.61,1.94,-0.093422097
22-Jun-16,2089.75,2085.45,2099.71,2084.36,1868203776,15.35,4.56,0.85,-0.051410443
23-Jun-16,2092.8,2113.32,2113.32,2092.8,1938164864,20.52,3.05,7.35,0.036096562
24-Jun-16,2103.81,2037.41,2103.81,2032.57,4529728000,71.24,11.01,-9.51,0.572123345
27-Jun-16,2031.45,2000.54,2031.45,1991.68,3367363072,39.77,-72.36,-5.96,-0.345185507
28-Jun-16,2006.67,2036.09,2036.09,2006.67,2723135744,29.42,-24.78,6.13,-0.236575547
29-Jun-16,2042.69,2070.77,2073.13,2042.69,2590491904,30.44,36.02,6.6,-0.051204113
30-Jun-16,2073.17,2098.86,2098.94,2070,2840461056,28.94,30.48,2.4,0.08800302
1-Jul-16,2099.34,2102.95,2108.71,2097.9,2109544576,10.81,26.17,0.48,-0.346480699
5-Jul-16,2095.05,2088.55,2095.05,2080.86,2193466624,14.19,-4.29,-7.9,0.038260007
6-Jul-16,2084.43,2099.73,2100.72,2074.02,2337268224,26.7,-10.62,-4.12,0.061525502
7-Jul-16,2100.42,2097.9,2109.08,2089.39,2094560640,19.69,15.99,0.69,-0.115875177
8-Jul-16,2106.97,2129.9,2131.71,2106.97,2194264832,24.74,6.55,9.07,0.045438541
11-Jul-16,2131.72,2137.16,2143.16,2131.72,1900442368,11.44,24.75,1.82,-0.154607406
12-Jul-16,2139.5,2152.14,2155.4,2139.5,2307069440,15.9,7.78,2.34,0.176252637
13-Jul-16,2153.81,2152.43,2156.45,2146.21,1933244032,10.24,14.31,1.67,-0.193366901
14-Jul-16,2157.88,2163.75,2168.99,2157.88,2060891008,11.11,4.07,5.45,0.061937762
15-Jul-16,2165.13,2161.74,2169.05,2155.79,1953700096,13.26,7.25,1.38,-0.054865592
18-Jul-16,2162.04,2166.89,2168.35,2159.63,1851009664,8.72,-3.09,0.3,-0.055478064
19-Jul-16,2163.79,2163.78,2164.63,2159.01,1922653952,5.62,1.75,-3.1,0.037263226
20-Jul-16,2166.1,2173.02,2175.63,2164.89,2070951040,10.74,2.31,2.32,0.071608206
21-Jul-16,2172.91,2165.17,2174.56,2159.75,2242878976,14.81,6.81,-0.11,0.076655021
22-Jul-16,2166.47,2175.03,2175.11,2163.24,1948349824,11.87,-6.44,1.3,-0.151168516
25-Jul-16,2173.71,2168.48,2173.71,2161.95,1858303232,11.76,7.24,-1.32,-0.04845635
26-Jul-16,2168.97,2169.18,2173.54,2160.18,2156351488,13.36,-4.74,0.49,0.138218773
27-Jul-16,2169.81,2166.58,2174.98,2159.07,2522476544,15.91,0.84,0.63,0.145145079
28-Jul-16,2166.05,2170.06,2172.85,2159.74,2201107968,13.11,-3.76,-0.53,-0.146003095
29-Jul-16,2168.83,2173.6,2177.09,2163.49,2439245824,13.6,2.78,-1.23,0.097627658
1-Aug-16,2173.15,2170.84,2178.29,2166.21,2110547712,12.08,4.32,-0.45,-0.155740669
2-Aug-16,2169.94,2157.03,2170.2,2147.58,2412202496,22.62,-3.21,-0.9,0.125053674
3-Aug-16,2156.81,2163.79,2163.79,2152.56,2108476416,11.23,-13.13,-0.22,-0.144050025
4-Aug-16,2163.51,2164.25,2168.19,2159.07,2000250624,9.12,6.7,-0.28,-0.054106116
5-Aug-16,2168.79,2182.87,2182.87,2168.79,2243820544,14.08,5.28,4.54,0.108551426
8-Aug-16,2183.76,2180.89,2185.44,2177.85,1884569856,7.59,14.97,0.89,-0.190627419
9-Aug-16,2182.24,2181.74,2187.66,2178.61,1724494336,9.05,-1.52,1.35,-0.092824613
10-Aug-16,2182.81,2175.49,2183.41,2172,1752158976,11.41,0.57,1.07,0.015788887
11-Aug-16,2177.97,2185.79,2188.45,2177.97,1847513984,10.48,-4.84,2.48,0.051612604
12-Aug-16,2183.74,2184.05,2186.28,2179.42,1655570176,6.86,5.77,-2.05,-0.115938189
15-Aug-16,2186.08,2190.15,2193.81,2186.08,1684103040,7.73,2.34,2.03,0.016942469
16-Aug-16,2186.24,2178.15,2186.24,2178.14,1884138880,8.1,0.16,-3.91,0.10616831
17-Aug-16,2177.84,2182.22,2183.08,2168.5,2068713088,14.58,-8.4,-0.31,0.089221753
18-Aug-16,2181.9,2187.02,2187.03,2180.46,2030062208,6.57,4.06,-0.32,-0.019039259
19-Aug-16,2184.24,2183.87,2185,2175.13,1917441408,9.87,2.34,-2.78,-0.058734937
22-Aug-16,2181.58,2182.64,2185.15,2175.96,1660393216,9.19,-2.66,-2.29,-0.154811637
23-Aug-16,2187.81,2186.9,2193.42,2186.8,1779814272,6.62,6.23,5.17,0.067097482
24-Aug-16,2185.09,2175.44,2186.66,2171.25,1796275840,15.41,-2.72,-1.81,0.009164276
25-Aug-16,2173.29,2172.47,2179,2169.74,1841177856,9.26,-11.8,-2.15,0.024387658
26-Aug-16,2175.1,2169.04,2187.94,2160.39,1903527936,27.55,1.81,2.63,0.032755012
29-Aug-16,2170.19,2180.38,2183.48,2170.19,1619841408,13.29,-4.91,1.15,-0.175132286
30-Aug-16,2179.45,2176.12,2182.27,2170.41,1754723840,11.86,9.26,-0.93,0.076868182
31-Aug-16,2173.56,2170.95,2173.79,2161.35,2126060160,12.44,-5.89,-2.56,0.174659366
1-Sep-16,2171.33,2170.86,2173.56,2157.09,1966681216,16.47,-2.23,0.38,-0.081039541
2-Sep-16,2177.49,2179.98,2184.87,2173.59,1764708736,11.28,6.16,6.63,-0.114450887
6-Sep-16,2181.61,2186.48,2186.57,2175.1,2104150144,11.47,4.12,1.63,0.161319956
7-Sep-16,2185.17,2186.16,2187.87,2179.07,1940703232,8.8,3.56,-1.31,-0.084220456
8-Sep-16,2182.76,2181.3,2184.94,2177.49,2197654016,7.45,-2.41,-3.4,0.11692049
9-Sep-16,2169.08,2127.81,2169.08,2127.81,2643520768,41.27,-13.68,-12.22,0.168663987
12-Sep-16,2120.86,2159.04,2163.3,2119.12,2509046272,44.18,-48.22,-6.95,-0.053595861
13-Sep-16,2150.47,2127.02,2150.47,2120.27,2543776768,30.2,29.61,-8.57,0.013653123
14-Sep-16,2127.86,2125.77,2141.33,2119.9,2329223936,21.43,-22.61,0.84,-0.092113441
15-Sep-16,2125.36,2147.26,2151.31,2122.36,2206424064,28.95,-2.5,-0.41,-0.055655608
16-Sep-16,2146.48,2139.16,2146.48,2131.2,3237792768,15.28,21.12,-0.78,0.318540678
19-Sep-16,2143.99,2139.12,2153.61,2135.91,1965361664,17.7,-2.49,4.83,-0.647428475
20-Sep-16,2145.94,2139.76,2150.8,2139.17,1888721152,11.63,1.95,6.82,-0.040577992
21-Sep-16,2144.58,2163.12,2165.11,2139.57,2265297664,25.54,-1.36,4.82,0.166237099
22-Sep-16,2170.94,2177.18,2179.99,2170.94,2070525568,9.05,26.36,7.82,-0.094068916
23-Sep-16,2173.29,2164.69,2173.75,2163.97,1918904448,9.78,2.35,-3.89,-0.079014419
26-Sep-16,2158.54,2146.1,2158.54,2145.04,1908513024,13.5,-14.75,-6.15,-0.005444775
27-Sep-16,2146.04,2159.93,2161.13,2141.55,2008628608,19.58,-12.5,-0.06,0.049842755
28-Sep-16,2161.85,2171.37,2172.4,2151.79,2138279680,20.61,15.81,1.92,0.060633356
29-Sep-16,2168.9,2151.13,2172.67,2145.2,2426273536,27.47,7.05,-2.47,0.118698016
30-Sep-16,2156.51,2168.27,2175.3,2156.51,2651836416,18.79,-12.39,5.38,0.085059123
3-Oct-16,2164.33,2161.2,2164.41,2154.77,1796125696,9.64,7.82,-3.94,-0.476420287
4-Oct-16,2163.37,2150.49,2165.46,2144.01,2126973696,21.45,-0.96,2.17,0.155548703
5-Oct-16,2155.15,2159.73,2163.95,2155.15,2231244288,8.8,-8.22,4.66,0.046732038
6-Oct-16,2158.22,2160.77,2162.93,2150.28,1976830080,12.65,3.07,-1.51,-0.128698066
7-Oct-16,2164.19,2153.74,2165.86,2144.85,2084627968,21.01,5.97,3.42,0.051710852
10-Oct-16,2160.39,2163.66,2169.6,2160.39,1709775104,9.21,-3.8,6.65,-0.219241035
11-Oct-16,2161.35,2136.73,2161.56,2128.84,2183280128,32.72,0.96,-2.31,0.216877815
12-Oct-16,2137.67,2139.18,2145.36,2132.77,1788235520,12.59,-23.68,0.94,-0.220913075
13-Oct-16,2130.26,2132.55,2138.19,2114.72,2184545792,23.47,-7.41,-8.92,0.181415411
14-Oct-16,2139.68,2132.98,2149.19,2132.98,1973881344,16.21,9.42,7.13,-0.106725994
17-Oct-16,2132.95,2126.5,2135.61,2124.43,1773140480,11.18,-6.73,-0.03,-0.113212047
18-Oct-16,2138.31,2139.6,2144.38,2135.49,1903903488,8.89,5.36,11.81,0.068681532
19-Oct-16,2140.81,2144.29,2148.44,2138.15,2122469376,10.29,2.5,1.21,0.102977169
20-Oct-16,2142.51,2141.34,2147.18,2133.44,2260930048,13.74,1.7,-1.78,0.061240582
21-Oct-16,2139.43,2141.16,2142.63,2130.09,2375104512,12.54,-3.08,-1.91,0.048071343
